n,m,x,time_frame_pose_x
n_value,m_value,x_value,2_8_pose_x_0.6598867177963257
n_value,m_value,x_value,2_8_pose_y_0.3233485817909241
n_value,m_value,x_value,2_8_pose_z_-0.3595941960811615
n_value,m_value,x_value,2_8_pose_x_0.7244831919670105
n_value,m_value,x_value,2_8_pose_y_0.34114328026771545
n_value,m_value,x_value,2_8_pose_z_-0.5997837781906128
n_value,m_value,x_value,2_8_pose_x_0.6883711218833923
n_value,m_value,x_value,2_8_pose_y_0.3662482500076294
n_value,m_value,x_value,2_8_pose_z_-0.5601120591163635
n_value,m_value,x_value,2_8_pose_x_0.86774742603302
n_value,m_value,x_value,2_8_pose_y_0.5292683839797974
n_value,m_value,x_value,2_8_pose_z_-0.3942107856273651
n_value,m_value,x_value,2_8_pose_x_0.61944580078125
n_value,m_value,x_value,2_8_pose_y_0.5367209315299988
n_value,m_value,x_value,2_8_pose_z_-0.155234694480896
n_value,m_value,x_value,2_8_pose_x_0.8973678350448608
n_value,m_value,x_value,2_8_pose_y_0.8637261986732483
n_value,m_value,x_value,2_8_pose_z_-0.4520723819732666
n_value,m_value,x_value,2_8_pose_x_0.4311806261539459
n_value,m_value,x_value,2_8_pose_y_0.5782841444015503
n_value,m_value,x_value,2_8_pose_z_-0.11662045866250992
n_value,m_value,x_value,2_8_pose_x_0.8325381278991699
n_value,m_value,x_value,2_8_pose_y_1.0842386484146118
n_value,m_value,x_value,2_8_pose_z_-0.7289199233055115
n_value,m_value,x_value,2_8_pose_x_0.24750776588916779
n_value,m_value,x_value,2_8_pose_y_0.42914432287216187
n_value,m_value,x_value,2_8_pose_z_-0.3641451895236969
n_value,m_value,x_value,2_8_pose_x_0.8301396369934082
n_value,m_value,x_value,2_8_pose_y_1.218543291091919
n_value,m_value,x_value,2_8_pose_z_-0.8040151596069336
n_value,m_value,x_value,2_8_pose_x_0.19382968544960022
n_value,m_value,x_value,2_8_pose_y_0.39127349853515625
n_value,m_value,x_value,2_8_pose_z_-0.41837963461875916
n_value,m_value,x_value,2_8_pose_x_0.8063740730285645
n_value,m_value,x_value,2_8_pose_y_1.174997091293335
n_value,m_value,x_value,2_8_pose_z_-0.8530715703964233
n_value,m_value,x_value,2_8_pose_x_0.1933143436908722
n_value,m_value,x_value,2_8_pose_y_0.37363553047180176
n_value,m_value,x_value,2_8_pose_z_-0.5009264349937439
n_value,m_value,x_value,2_8_pose_x_0.8054984211921692
n_value,m_value,x_value,2_8_pose_y_1.1324689388275146
n_value,m_value,x_value,2_8_pose_z_-0.7562121152877808
n_value,m_value,x_value,2_8_pose_x_0.21304146945476532
n_value,m_value,x_value,2_8_pose_y_0.3892916440963745
n_value,m_value,x_value,2_8_pose_z_-0.4134686589241028
n_value,m_value,x_value,2_8_pose_x_0.8235872387886047
n_value,m_value,x_value,2_8_pose_y_1.1665812730789185
n_value,m_value,x_value,2_8_pose_z_-0.058626580983400345
n_value,m_value,x_value,2_8_pose_x_0.6690753698348999
n_value,m_value,x_value,2_8_pose_y_1.1602222919464111
n_value,m_value,x_value,2_8_pose_z_0.059388261288404465
n_value,m_value,x_value,2_8_pose_x_0.8105335235595703
n_value,m_value,x_value,2_8_pose_y_1.619992971420288
n_value,m_value,x_value,2_8_pose_z_-0.04462640732526779
n_value,m_value,x_value,2_8_pose_x_0.6640056371688843
n_value,m_value,x_value,2_8_pose_y_1.6125222444534302
n_value,m_value,x_value,2_8_pose_z_0.11588037014007568
n_value,m_value,x_value,2_8_pose_x_0.8189288377761841
n_value,m_value,x_value,2_8_pose_y_2.0397562980651855
n_value,m_value,x_value,2_8_pose_z_0.33649495244026184
n_value,m_value,x_value,2_8_pose_x_0.6704541444778442
n_value,m_value,x_value,2_8_pose_y_2.0564563274383545
n_value,m_value,x_value,2_8_pose_z_0.37497419118881226
n_value,m_value,x_value,2_8_pose_x_0.8240688443183899
n_value,m_value,x_value,2_8_pose_y_2.0943779945373535
n_value,m_value,x_value,2_8_pose_z_0.35827910900115967
n_value,m_value,x_value,2_8_pose_x_0.6721028089523315
n_value,m_value,x_value,2_8_pose_y_2.118786573410034
n_value,m_value,x_value,2_8_pose_z_0.3889257311820984
n_value,m_value,x_value,2_8_pose_x_0.7969464063644409
n_value,m_value,x_value,2_8_pose_y_2.1753602027893066
n_value,m_value,x_value,2_8_pose_z_0.05177659913897514
n_value,m_value,x_value,2_8_pose_x_0.6784427762031555
n_value,m_value,x_value,2_8_pose_y_2.1834473609924316
n_value,m_value,x_value,2_8_pose_z_0.06487379968166351
n_value,m_value,x_value,2_8_hand_x_0.24789902567863464
n_value,m_value,x_value,2_8_hand_y_0.4262582063674927
n_value,m_value,x_value,2_8_hand_z_8.254637151594579e-08
n_value,m_value,x_value,2_8_hand_x_0.24341285228729248
n_value,m_value,x_value,2_8_hand_y_0.3965578079223633
n_value,m_value,x_value,2_8_hand_z_-0.001694245496764779
n_value,m_value,x_value,2_8_hand_x_0.22840616106987
n_value,m_value,x_value,2_8_hand_y_0.377090185880661
n_value,m_value,x_value,2_8_hand_z_-0.0014072571648284793
n_value,m_value,x_value,2_8_hand_x_0.22001031041145325
n_value,m_value,x_value,2_8_hand_y_0.36448970437049866
n_value,m_value,x_value,2_8_hand_z_-0.0018397481180727482
n_value,m_value,x_value,2_8_hand_x_0.2139134705066681
n_value,m_value,x_value,2_8_hand_y_0.35316774249076843
n_value,m_value,x_value,2_8_hand_z_-0.0023657919373363256
n_value,m_value,x_value,2_8_hand_x_0.20320716500282288
n_value,m_value,x_value,2_8_hand_y_0.38794970512390137
n_value,m_value,x_value,2_8_hand_z_0.0004916921607218683
n_value,m_value,x_value,2_8_hand_x_0.18273362517356873
n_value,m_value,x_value,2_8_hand_y_0.3727848529815674
n_value,m_value,x_value,2_8_hand_z_-0.0057654306292533875
n_value,m_value,x_value,2_8_hand_x_0.16645145416259766
n_value,m_value,x_value,2_8_hand_y_0.3582017123699188
n_value,m_value,x_value,2_8_hand_z_-0.011459534987807274
n_value,m_value,x_value,2_8_hand_x_0.15310998260974884
n_value,m_value,x_value,2_8_hand_y_0.3474370539188385
n_value,m_value,x_value,2_8_hand_z_-0.015361067838966846
n_value,m_value,x_value,2_8_hand_x_0.20143848657608032
n_value,m_value,x_value,2_8_hand_y_0.39431631565093994
n_value,m_value,x_value,2_8_hand_z_-0.0028447513468563557
n_value,m_value,x_value,2_8_hand_x_0.1803560107946396
n_value,m_value,x_value,2_8_hand_y_0.37786275148391724
n_value,m_value,x_value,2_8_hand_z_-0.008901405148208141
n_value,m_value,x_value,2_8_hand_x_0.16326791048049927
n_value,m_value,x_value,2_8_hand_y_0.36147215962409973
n_value,m_value,x_value,2_8_hand_z_-0.01470201462507248
n_value,m_value,x_value,2_8_hand_x_0.14783012866973877
n_value,m_value,x_value,2_8_hand_y_0.34690964221954346
n_value,m_value,x_value,2_8_hand_z_-0.018475422635674477
n_value,m_value,x_value,2_8_hand_x_0.20145873725414276
n_value,m_value,x_value,2_8_hand_y_0.3999660909175873
n_value,m_value,x_value,2_8_hand_z_-0.006872585508972406
n_value,m_value,x_value,2_8_hand_x_0.18149630725383759
n_value,m_value,x_value,2_8_hand_y_0.38328802585601807
n_value,m_value,x_value,2_8_hand_z_-0.012538367882370949
n_value,m_value,x_value,2_8_hand_x_0.16636793315410614
n_value,m_value,x_value,2_8_hand_y_0.36856377124786377
n_value,m_value,x_value,2_8_hand_z_-0.01645311340689659
n_value,m_value,x_value,2_8_hand_x_0.15300484001636505
n_value,m_value,x_value,2_8_hand_y_0.3565003573894501
n_value,m_value,x_value,2_8_hand_z_-0.01851882040500641
n_value,m_value,x_value,2_8_hand_x_0.20386092364788055
n_value,m_value,x_value,2_8_hand_y_0.4055156707763672
n_value,m_value,x_value,2_8_hand_z_-0.011376781389117241
n_value,m_value,x_value,2_8_hand_x_0.187761589884758
n_value,m_value,x_value,2_8_hand_y_0.3927604556083679
n_value,m_value,x_value,2_8_hand_z_-0.016753217205405235
n_value,m_value,x_value,2_8_hand_x_0.17589539289474487
n_value,m_value,x_value,2_8_hand_y_0.38084855675697327
n_value,m_value,x_value,2_8_hand_z_-0.019109293818473816
n_value,m_value,x_value,2_8_hand_x_0.16636565327644348
n_value,m_value,x_value,2_8_hand_y_0.36935287714004517
n_value,m_value,x_value,2_8_hand_z_-0.020115919411182404
n_value,m_value,x_value,2_8_hand_x_0.25380292534828186
n_value,m_value,x_value,2_8_hand_y_0.43414485454559326
n_value,m_value,x_value,2_8_hand_z_3.981291385457553e-08
n_value,m_value,x_value,2_8_hand_x_0.2458166480064392
n_value,m_value,x_value,2_8_hand_y_0.3970504403114319
n_value,m_value,x_value,2_8_hand_z_0.0065623014234006405
n_value,m_value,x_value,2_8_hand_x_0.2296532392501831
n_value,m_value,x_value,2_8_hand_y_0.37563779950141907
n_value,m_value,x_value,2_8_hand_z_0.011105080135166645
n_value,m_value,x_value,2_8_hand_x_0.2204246073961258
n_value,m_value,x_value,2_8_hand_y_0.36379656195640564
n_value,m_value,x_value,2_8_hand_z_0.012955714948475361
n_value,m_value,x_value,2_8_hand_x_0.21452854573726654
n_value,m_value,x_value,2_8_hand_y_0.35054194927215576
n_value,m_value,x_value,2_8_hand_z_0.01444044429808855
n_value,m_value,x_value,2_8_hand_x_0.1949079930782318
n_value,m_value,x_value,2_8_hand_y_0.37358230352401733
n_value,m_value,x_value,2_8_hand_z_0.014406203292310238
n_value,m_value,x_value,2_8_hand_x_0.17373515665531158
n_value,m_value,x_value,2_8_hand_y_0.35409021377563477
n_value,m_value,x_value,2_8_hand_z_0.012392938137054443
n_value,m_value,x_value,2_8_hand_x_0.1590138077735901
n_value,m_value,x_value,2_8_hand_y_0.3385673761367798
n_value,m_value,x_value,2_8_hand_z_0.009019670076668262
n_value,m_value,x_value,2_8_hand_x_0.14655397832393646
n_value,m_value,x_value,2_8_hand_y_0.3266351521015167
n_value,m_value,x_value,2_8_hand_z_0.006163237150758505
n_value,m_value,x_value,2_8_hand_x_0.19256237149238586
n_value,m_value,x_value,2_8_hand_y_0.37845224142074585
n_value,m_value,x_value,2_8_hand_z_0.006600815337151289
n_value,m_value,x_value,2_8_hand_x_0.16793125867843628
n_value,m_value,x_value,2_8_hand_y_0.3563905954360962
n_value,m_value,x_value,2_8_hand_z_0.0036609191447496414
n_value,m_value,x_value,2_8_hand_x_0.15033459663391113
n_value,m_value,x_value,2_8_hand_y_0.3388749957084656
n_value,m_value,x_value,2_8_hand_z_-0.00045501801650971174
n_value,m_value,x_value,2_8_hand_x_0.13507188856601715
n_value,m_value,x_value,2_8_hand_y_0.3239039182662964
n_value,m_value,x_value,2_8_hand_z_-0.0035412032157182693
n_value,m_value,x_value,2_8_hand_x_0.19187957048416138
n_value,m_value,x_value,2_8_hand_y_0.38502681255340576
n_value,m_value,x_value,2_8_hand_z_-0.002103808568790555
n_value,m_value,x_value,2_8_hand_x_0.16758354008197784
n_value,m_value,x_value,2_8_hand_y_0.3637843132019043
n_value,m_value,x_value,2_8_hand_z_-0.005655734334141016
n_value,m_value,x_value,2_8_hand_x_0.15067198872566223
n_value,m_value,x_value,2_8_hand_y_0.34720876812934875
n_value,m_value,x_value,2_8_hand_z_-0.009513032622635365
n_value,m_value,x_value,2_8_hand_x_0.13614025712013245
n_value,m_value,x_value,2_8_hand_y_0.3335942327976227
n_value,m_value,x_value,2_8_hand_z_-0.012155231088399887
n_value,m_value,x_value,2_8_hand_x_0.1939447820186615
n_value,m_value,x_value,2_8_hand_y_0.39318129420280457
n_value,m_value,x_value,2_8_hand_z_-0.010801038704812527
n_value,m_value,x_value,2_8_hand_x_0.17358046770095825
n_value,m_value,x_value,2_8_hand_y_0.37871742248535156
n_value,m_value,x_value,2_8_hand_z_-0.014790119603276253
n_value,m_value,x_value,2_8_hand_x_0.15977013111114502
n_value,m_value,x_value,2_8_hand_y_0.36708346009254456
n_value,m_value,x_value,2_8_hand_z_-0.01728701964020729
n_value,m_value,x_value,2_8_hand_x_0.14775203168392181
n_value,m_value,x_value,2_8_hand_y_0.3564246892929077
n_value,m_value,x_value,2_8_hand_z_-0.01906338892877102
n_value,m_value,x_value,2_10_pose_x_0.6927995681762695
n_value,m_value,x_value,2_10_pose_y_0.3181227445602417
n_value,m_value,x_value,2_10_pose_z_-0.6997345685958862
n_value,m_value,x_value,2_10_pose_x_0.6975753903388977
n_value,m_value,x_value,2_10_pose_y_0.2669498026371002
n_value,m_value,x_value,2_10_pose_z_-0.6878552436828613
n_value,m_value,x_value,2_10_pose_x_0.7067270874977112
n_value,m_value,x_value,2_10_pose_y_0.25691813230514526
n_value,m_value,x_value,2_10_pose_z_-0.6880496144294739
n_value,m_value,x_value,2_10_pose_x_0.7162947058677673
n_value,m_value,x_value,2_10_pose_y_0.24787962436676025
n_value,m_value,x_value,2_10_pose_z_-0.6881505846977234
n_value,m_value,x_value,2_10_pose_x_0.6732891201972961
n_value,m_value,x_value,2_10_pose_y_0.2969856262207031
n_value,m_value,x_value,2_10_pose_z_-0.6653686165809631
n_value,m_value,x_value,2_10_pose_x_0.6653624773025513
n_value,m_value,x_value,2_10_pose_y_0.30526483058929443
n_value,m_value,x_value,2_10_pose_z_-0.6656873822212219
n_value,m_value,x_value,2_10_pose_x_0.6576753258705139
n_value,m_value,x_value,2_10_pose_y_0.3133307993412018
n_value,m_value,x_value,2_10_pose_z_-0.6661559343338013
n_value,m_value,x_value,2_10_pose_x_0.7431483864784241
n_value,m_value,x_value,2_10_pose_y_0.25959935784339905
n_value,m_value,x_value,2_10_pose_z_-0.4962751269340515
n_value,m_value,x_value,2_10_pose_x_0.66020667552948
n_value,m_value,x_value,2_10_pose_y_0.3292163014411926
n_value,m_value,x_value,2_10_pose_z_-0.3865354657173157
n_value,m_value,x_value,2_10_pose_x_0.7260632514953613
n_value,m_value,x_value,2_10_pose_y_0.35091432929039
n_value,m_value,x_value,2_10_pose_z_-0.6231074929237366
n_value,m_value,x_value,2_10_pose_x_0.6899224519729614
n_value,m_value,x_value,2_10_pose_y_0.38019561767578125
n_value,m_value,x_value,2_10_pose_z_-0.590212345123291
n_value,m_value,x_value,2_10_pose_x_0.8677363395690918
n_value,m_value,x_value,2_10_pose_y_0.5290682911872864
n_value,m_value,x_value,2_10_pose_z_-0.3893727958202362
n_value,m_value,x_value,2_10_pose_x_0.6199554800987244
n_value,m_value,x_value,2_10_pose_y_0.5363478064537048
n_value,m_value,x_value,2_10_pose_z_-0.17409785091876984
n_value,m_value,x_value,2_10_pose_x_0.896948516368866
n_value,m_value,x_value,2_10_pose_y_0.8624619245529175
n_value,m_value,x_value,2_10_pose_z_-0.4342684745788574
n_value,m_value,x_value,2_10_pose_x_0.4292655885219574
n_value,m_value,x_value,2_10_pose_y_0.5783107876777649
n_value,m_value,x_value,2_10_pose_z_-0.1333821713924408
n_value,m_value,x_value,2_10_pose_x_0.8324851989746094
n_value,m_value,x_value,2_10_pose_y_1.0816516876220703
n_value,m_value,x_value,2_10_pose_z_-0.7096384763717651
n_value,m_value,x_value,2_10_pose_x_0.24559244513511658
n_value,m_value,x_value,2_10_pose_y_0.4513462483882904
n_value,m_value,x_value,2_10_pose_z_-0.3832969069480896
n_value,m_value,x_value,2_10_pose_x_0.8274620771408081
n_value,m_value,x_value,2_10_pose_y_1.217409372329712
n_value,m_value,x_value,2_10_pose_z_-0.7835353016853333
n_value,m_value,x_value,2_10_pose_x_0.19241146743297577
n_value,m_value,x_value,2_10_pose_y_0.42161449790000916
n_value,m_value,x_value,2_10_pose_z_-0.4376656115055084
n_value,m_value,x_value,2_10_pose_x_0.8032428622245789
n_value,m_value,x_value,2_10_pose_y_1.1745409965515137
n_value,m_value,x_value,2_10_pose_z_-0.8331801295280457
n_value,m_value,x_value,2_10_pose_x_0.1919780671596527
n_value,m_value,x_value,2_10_pose_y_0.4056776762008667
n_value,m_value,x_value,2_10_pose_z_-0.5221169590950012
n_value,m_value,x_value,2_10_pose_x_0.8025029301643372
n_value,m_value,x_value,2_10_pose_y_1.132386326789856
n_value,m_value,x_value,2_10_pose_z_-0.7367995977401733
n_value,m_value,x_value,2_10_pose_x_0.21064069867134094
n_value,m_value,x_value,2_10_pose_y_0.41773080825805664
n_value,m_value,x_value,2_10_pose_z_-0.43281427025794983
n_value,m_value,x_value,2_10_pose_x_0.8223325610160828
n_value,m_value,x_value,2_10_pose_y_1.1656949520111084
n_value,m_value,x_value,2_10_pose_z_-0.058546554297208786
n_value,m_value,x_value,2_10_pose_x_0.6691036224365234
n_value,m_value,x_value,2_10_pose_y_1.1578900814056396
n_value,m_value,x_value,2_10_pose_z_0.05922330170869827
n_value,m_value,x_value,2_10_pose_x_0.8085250854492188
n_value,m_value,x_value,2_10_pose_y_1.6132034063339233
n_value,m_value,x_value,2_10_pose_z_-0.04622446373105049
n_value,m_value,x_value,2_10_pose_x_0.6630092859268188
n_value,m_value,x_value,2_10_pose_y_1.6000889539718628
n_value,m_value,x_value,2_10_pose_z_0.10981527715921402
n_value,m_value,x_value,2_10_pose_x_0.8187283277511597
n_value,m_value,x_value,2_10_pose_y_2.0304067134857178
n_value,m_value,x_value,2_10_pose_z_0.31607431173324585
n_value,m_value,x_value,2_10_pose_x_0.6702680587768555
n_value,m_value,x_value,2_10_pose_y_2.0469961166381836
n_value,m_value,x_value,2_10_pose_z_0.35729360580444336
n_value,m_value,x_value,2_10_pose_x_0.8239331245422363
n_value,m_value,x_value,2_10_pose_y_2.084196090698242
n_value,m_value,x_value,2_10_pose_z_0.3369845747947693
n_value,m_value,x_value,2_10_pose_x_0.67218017578125
n_value,m_value,x_value,2_10_pose_y_2.1095242500305176
n_value,m_value,x_value,2_10_pose_z_0.36982810497283936
n_value,m_value,x_value,2_10_pose_x_0.7965744733810425
n_value,m_value,x_value,2_10_pose_y_2.168056011199951
n_value,m_value,x_value,2_10_pose_z_0.04186345264315605
n_value,m_value,x_value,2_10_pose_x_0.6767140626907349
n_value,m_value,x_value,2_10_pose_y_2.1742961406707764
n_value,m_value,x_value,2_10_pose_z_0.05108717083930969
n_value,m_value,x_value,2_10_hand_x_0.24926187098026276
n_value,m_value,x_value,2_10_hand_y_0.45220398902893066
n_value,m_value,x_value,2_10_hand_z_2.9620313313216684e-08
n_value,m_value,x_value,2_10_hand_x_0.23961809277534485
n_value,m_value,x_value,2_10_hand_y_0.4159137010574341
n_value,m_value,x_value,2_10_hand_z_0.009907365776598454
n_value,m_value,x_value,2_10_hand_x_0.2231503427028656
n_value,m_value,x_value,2_10_hand_y_0.3974815011024475
n_value,m_value,x_value,2_10_hand_z_0.015427984297275543
n_value,m_value,x_value,2_10_hand_x_0.21315506100654602
n_value,m_value,x_value,2_10_hand_y_0.3877853453159332
n_value,m_value,x_value,2_10_hand_z_0.01777801476418972
n_value,m_value,x_value,2_10_hand_x_0.20552536845207214
n_value,m_value,x_value,2_10_hand_y_0.37796807289123535
n_value,m_value,x_value,2_10_hand_z_0.01946069858968258
n_value,m_value,x_value,2_10_hand_x_0.18981575965881348
n_value,m_value,x_value,2_10_hand_y_0.4018159806728363
n_value,m_value,x_value,2_10_hand_z_0.014130608178675175
n_value,m_value,x_value,2_10_hand_x_0.16549056768417358
n_value,m_value,x_value,2_10_hand_y_0.3844893276691437
n_value,m_value,x_value,2_10_hand_z_0.012251811102032661
n_value,m_value,x_value,2_10_hand_x_0.14885547757148743
n_value,m_value,x_value,2_10_hand_y_0.37159356474876404
n_value,m_value,x_value,2_10_hand_z_0.009980347938835621
n_value,m_value,x_value,2_10_hand_x_0.13550294935703278
n_value,m_value,x_value,2_10_hand_y_0.3615943491458893
n_value,m_value,x_value,2_10_hand_z_0.007992134429514408
n_value,m_value,x_value,2_10_hand_x_0.18728093802928925
n_value,m_value,x_value,2_10_hand_y_0.4074113070964813
n_value,m_value,x_value,2_10_hand_z_0.004631555639207363
n_value,m_value,x_value,2_10_hand_x_0.1591421216726303
n_value,m_value,x_value,2_10_hand_y_0.38672754168510437
n_value,m_value,x_value,2_10_hand_z_0.0008773365989327431
n_value,m_value,x_value,2_10_hand_x_0.1398363709449768
n_value,m_value,x_value,2_10_hand_y_0.3707699179649353
n_value,m_value,x_value,2_10_hand_z_-0.002801076741889119
n_value,m_value,x_value,2_10_hand_x_0.12399594485759735
n_value,m_value,x_value,2_10_hand_y_0.35669100284576416
n_value,m_value,x_value,2_10_hand_z_-0.005219065118581057
n_value,m_value,x_value,2_10_hand_x_0.18664467334747314
n_value,m_value,x_value,2_10_hand_y_0.4151376783847809
n_value,m_value,x_value,2_10_hand_z_-0.0052927713841199875
n_value,m_value,x_value,2_10_hand_x_0.15863077342510223
n_value,m_value,x_value,2_10_hand_y_0.39437761902809143
n_value,m_value,x_value,2_10_hand_z_-0.009506902657449245
n_value,m_value,x_value,2_10_hand_x_0.14058201014995575
n_value,m_value,x_value,2_10_hand_y_0.3789835572242737
n_value,m_value,x_value,2_10_hand_z_-0.013114425353705883
n_value,m_value,x_value,2_10_hand_x_0.12532269954681396
n_value,m_value,x_value,2_10_hand_y_0.3656754791736603
n_value,m_value,x_value,2_10_hand_z_-0.015418591909110546
n_value,m_value,x_value,2_10_hand_x_0.18950943648815155
n_value,m_value,x_value,2_10_hand_y_0.4244157075881958
n_value,m_value,x_value,2_10_hand_z_-0.014708904549479485
n_value,m_value,x_value,2_10_hand_x_0.16685239970684052
n_value,m_value,x_value,2_10_hand_y_0.4106418788433075
n_value,m_value,x_value,2_10_hand_z_-0.019372982904314995
n_value,m_value,x_value,2_10_hand_x_0.15187232196331024
n_value,m_value,x_value,2_10_hand_y_0.3995625376701355
n_value,m_value,x_value,2_10_hand_z_-0.022014271467924118
n_value,m_value,x_value,2_10_hand_x_0.139023557305336
n_value,m_value,x_value,2_10_hand_y_0.3888363838195801
n_value,m_value,x_value,2_10_hand_z_-0.023778332397341728
n_value,m_value,x_value,2_12_pose_x_0.6918221712112427
n_value,m_value,x_value,2_12_pose_y_0.3211904764175415
n_value,m_value,x_value,2_12_pose_z_-0.7067812085151672
n_value,m_value,x_value,2_12_pose_x_0.6958802938461304
n_value,m_value,x_value,2_12_pose_y_0.2693552076816559
n_value,m_value,x_value,2_12_pose_z_-0.6937618255615234
n_value,m_value,x_value,2_12_pose_x_0.704939067363739
n_value,m_value,x_value,2_12_pose_y_0.25914937257766724
n_value,m_value,x_value,2_12_pose_z_-0.6939435601234436
n_value,m_value,x_value,2_12_pose_x_0.7145069241523743
n_value,m_value,x_value,2_12_pose_y_0.2498323619365692
n_value,m_value,x_value,2_12_pose_z_-0.6940197348594666
n_value,m_value,x_value,2_12_pose_x_0.6721270084381104
n_value,m_value,x_value,2_12_pose_y_0.29919207096099854
n_value,m_value,x_value,2_12_pose_z_-0.6715942025184631
n_value,m_value,x_value,2_12_pose_x_0.6643795371055603
n_value,m_value,x_value,2_12_pose_y_0.3071689307689667
n_value,m_value,x_value,2_12_pose_z_-0.6719002723693848
n_value,m_value,x_value,2_12_pose_x_0.6565390825271606
n_value,m_value,x_value,2_12_pose_y_0.31504547595977783
n_value,m_value,x_value,2_12_pose_z_-0.6723556518554688
n_value,m_value,x_value,2_12_pose_x_0.7423311471939087
n_value,m_value,x_value,2_12_pose_y_0.26029172539711
n_value,m_value,x_value,2_12_pose_z_-0.5002542734146118
n_value,m_value,x_value,2_12_pose_x_0.6592345237731934
n_value,m_value,x_value,2_12_pose_y_0.33120885491371155
n_value,m_value,x_value,2_12_pose_z_-0.3912449777126312
n_value,m_value,x_value,2_12_pose_x_0.7255433797836304
n_value,m_value,x_value,2_12_pose_y_0.35386064648628235
n_value,m_value,x_value,2_12_pose_z_-0.6290141940116882
n_value,m_value,x_value,2_12_pose_x_0.6898785829544067
n_value,m_value,x_value,2_12_pose_y_0.3839191496372223
n_value,m_value,x_value,2_12_pose_z_-0.5972610712051392
n_value,m_value,x_value,2_12_pose_x_0.867710292339325
n_value,m_value,x_value,2_12_pose_y_0.5288271307945251
n_value,m_value,x_value,2_12_pose_z_-0.3914751708507538
n_value,m_value,x_value,2_12_pose_x_0.6202598214149475
n_value,m_value,x_value,2_12_pose_y_0.53633713722229
n_value,m_value,x_value,2_12_pose_z_-0.17629042267799377
n_value,m_value,x_value,2_12_pose_x_0.8965209126472473
n_value,m_value,x_value,2_12_pose_y_0.8613742589950562
n_value,m_value,x_value,2_12_pose_z_-0.4328153729438782
n_value,m_value,x_value,2_12_pose_x_0.427396684885025
n_value,m_value,x_value,2_12_pose_y_0.578385591506958
n_value,m_value,x_value,2_12_pose_z_-0.13160622119903564
n_value,m_value,x_value,2_12_pose_x_0.8322417140007019
n_value,m_value,x_value,2_12_pose_y_1.0801904201507568
n_value,m_value,x_value,2_12_pose_z_-0.7083485722541809
n_value,m_value,x_value,2_12_pose_x_0.24334175884723663
n_value,m_value,x_value,2_12_pose_y_0.4685157835483551
n_value,m_value,x_value,2_12_pose_z_-0.38254106044769287
n_value,m_value,x_value,2_12_pose_x_0.8228328824043274
n_value,m_value,x_value,2_12_pose_y_1.2164947986602783
n_value,m_value,x_value,2_12_pose_z_-0.7827342748641968
n_value,m_value,x_value,2_12_pose_x_0.1892392933368683
n_value,m_value,x_value,2_12_pose_y_0.4498944878578186
n_value,m_value,x_value,2_12_pose_z_-0.43682247400283813
n_value,m_value,x_value,2_12_pose_x_0.7983507513999939
n_value,m_value,x_value,2_12_pose_y_1.1738917827606201
n_value,m_value,x_value,2_12_pose_z_-0.8332058191299438
n_value,m_value,x_value,2_12_pose_x_0.1880052238702774
n_value,m_value,x_value,2_12_pose_y_0.43469616770744324
n_value,m_value,x_value,2_12_pose_z_-0.5232280492782593
n_value,m_value,x_value,2_12_pose_x_0.7977907061576843
n_value,m_value,x_value,2_12_pose_y_1.132104516029358
n_value,m_value,x_value,2_12_pose_z_-0.7356321811676025
n_value,m_value,x_value,2_12_pose_x_0.20727097988128662
n_value,m_value,x_value,2_12_pose_y_0.44333866238594055
n_value,m_value,x_value,2_12_pose_z_-0.43304553627967834
n_value,m_value,x_value,2_12_pose_x_0.8216670751571655
n_value,m_value,x_value,2_12_pose_y_1.1651846170425415
n_value,m_value,x_value,2_12_pose_z_-0.05837935209274292
n_value,m_value,x_value,2_12_pose_x_0.6691502332687378
n_value,m_value,x_value,2_12_pose_y_1.1560477018356323
n_value,m_value,x_value,2_12_pose_z_0.05909312888979912
n_value,m_value,x_value,2_12_pose_x_0.8077982664108276
n_value,m_value,x_value,2_12_pose_y_1.6105700731277466
n_value,m_value,x_value,2_12_pose_z_-0.05134764313697815
n_value,m_value,x_value,2_12_pose_x_0.6624196171760559
n_value,m_value,x_value,2_12_pose_y_1.5956497192382812
n_value,m_value,x_value,2_12_pose_z_0.10414286702871323
n_value,m_value,x_value,2_12_pose_x_0.8187161684036255
n_value,m_value,x_value,2_12_pose_y_2.0265634059906006
n_value,m_value,x_value,2_12_pose_z_0.31198450922966003
n_value,m_value,x_value,2_12_pose_x_0.6702288389205933
n_value,m_value,x_value,2_12_pose_y_2.043107509613037
n_value,m_value,x_value,2_12_pose_z_0.3488830626010895
n_value,m_value,x_value,2_12_pose_x_0.8238932490348816
n_value,m_value,x_value,2_12_pose_y_2.0801684856414795
n_value,m_value,x_value,2_12_pose_z_0.332834929227829
n_value,m_value,x_value,2_12_pose_x_0.6723496317863464
n_value,m_value,x_value,2_12_pose_y_2.1058292388916016
n_value,m_value,x_value,2_12_pose_z_0.3609561324119568
n_value,m_value,x_value,2_12_pose_x_0.796399712562561
n_value,m_value,x_value,2_12_pose_y_2.1646368503570557
n_value,m_value,x_value,2_12_pose_z_0.03549135476350784
n_value,m_value,x_value,2_12_pose_x_0.6760700941085815
n_value,m_value,x_value,2_12_pose_y_2.1702229976654053
n_value,m_value,x_value,2_12_pose_z_0.04086611419916153
